Timestamp,Gesture,Control,Name,Score,Hand_position_x,Hand_position_y,Hand_position_z,Hand_pitch,Hand_yaw,Hand_roll,Hand_sphere_x,Hand_sphere_y,Hand_sphere_z,Hand_sphere_r,finger0_direction_x,finger0_direction_y,finger0_direction_z,finger0_tip_x,finger0_tip_y,finger0_tip_z,finger1_direction_x,finger1_direction_y,finger1_direction_z,finger1_tip_x,finger1_tip_y,finger1_tip_z,finger2_direction_x,finger2_direction_y,finger2_direction_z,finger2_tip_x,finger2_tip_y,finger2_tip_z,finger3_direction_x,finger3_direction_y,finger3_direction_z,finger3_tip_x,finger3_tip_y,finger3_tip_z,finger4_direction_x,finger4_direction_y,finger4_direction_z,finger4_tip_x,finger4_tip_y,finger4_tip_z
3/3/2014 11:12:42,2R,Yes,2,,19.3745,126.292,64.8701,0.78953253744979,-0.303149716768528,-0.406026855754868,19.9098,152.812,42.5499,56.5927,0.124311,0.330711,-0.935509,22.6437,187.978,-15.044,-0.323895,0.491624,-0.80833,-37.3594,186.613,7.31898,,,,,,,,,,,,,,,,,,
3/3/2014 11:12:53,1R,Yes,2,,7.11845,143.743,42.7699,0.591103972210752,-0.082290753679905,-0.482709214574117,-57.5027,59.1387,-62.8663,155.31,0.0750139,0.360146,-0.929875,37.627,181.408,-53.4223,0.0454573,0.395995,-0.917127,8.05418,204.533,-53.0011,0.456127,0.237536,-0.857628,76.3966,142.578,-29.2542,-0.176352,0.525678,-0.832203,-35.0686,213.774,-27.4084,-0.356036,0.729265,-0.584303,-75.0012,168.908,60.0639
3/3/2014 11:13:26,6R,Yes,2,,53.0551,148.494,28.9668,0.754067284282477,-0.990397214183231,-0.202065102182578,39.2201,161.179,16.1677,61.923,-0.235187,0.35356,-0.905363,6.31704,204.221,-51.6928,-0.998932,-0.0374076,0.0271383,-37.4148,149.844,35.3761,,,,,,,,,,,,,,,,,,
3/3/2014 11:13:34,3R,Yes,2,,36.0222,142.805,54.1234,0.449226504183641,-0.223347935536882,0.141898324295489,11.2219,180.956,28.3913,62.0214,0.145627,0.277489,-0.949628,42.222,210.322,-38.2041,-0.343194,-0.563337,-0.751578,-31.1477,128.306,11.9361,0.020701,0.104936,-0.994263,49.7975,151.377,17.8578,,,,,,,,,,,,
3/3/2014 11:14:18,7R,Yes,2,,32.3196,161.046,82.2568,0.42425249060319,-0.383942354543972,0.092401727943358,23.7442,182.52,53.1325,50.7978,-0.34337,0.453185,-0.82263,-21.3725,196.059,0.615192,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2014 11:14:26,7R,Yes,2,,29.6038,155.276,79.5194,0.412898748048899,-0.405975292902315,0.109999621941409,19.8658,180.384,52.8075,51.5679,-0.33845,0.470049,-0.815172,-24.4174,189.8,-2.21609,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2014 11:14:32,9R,Yes,2,,12.2585,186.097,66.9315,0.591523252607761,-0.039586417201692,0.531382958498885,-17.6754,255.688,64.8638,94.7556,-0.540287,0.604763,-0.585108,-71.401,204.553,0.949273,0.841277,-0.138899,-0.522456,88.6697,243.806,40.6416,,,,,,,,,,,,,,,,,,
3/3/2014 11:15:14,4R,Yes,2,,13.9448,154.714,64.1941,0.672195941873629,-0.392234147805157,0.132598908325976,-3.07255,149.228,27.1505,67.4436,0.060022,-0.401592,-0.91385,24.0726,171.051,-33.6781,-0.252998,0.204168,-0.945678,-30.6114,216.443,-18.8865,-0.0655273,-0.164093,-0.984266,39.1726,156.482,27.5562,-0.755958,0.111141,-0.645117,-74.2669,140.282,39.986,,,,,,
3/3/2014 11:15:23,8R,Yes,2,,20.2261,163.065,78.2388,0.702366860859291,-0.556590070784791,0.032382002699144,12.0983,184.814,58.5499,67.0126,-0.0899369,-0.0732022,-0.993254,56.0272,180.063,-6.88555,-0.0935066,0.602905,-0.792314,-22.166,245.628,0.196498,-0.566884,0.064292,-0.821285,-82.0123,168.024,56.0113,,,,,,,,,,,,
3/3/2014 11:18:51,1L,Yes,2,,-1.00411,238.942,30.0687,0.134260220443559,-0.065305425316715,-0.313731432403297,-20.7848,190.507,-6.35607,77.9968,-0.0332881,-0.310125,-0.950113,1.9656,235.897,-72.9044,0.0382006,0.0473918,-0.998146,26.3412,228.319,-64.5142,-0.250172,-0.170953,-0.952989,-44.1511,251.461,-55.2755,0.266068,-0.0697309,-0.961429,58.3898,212.726,-33.119,-0.544866,0.246042,-0.801613,-84.1488,255.976,43.7001
3/3/2014 11:19:17,4L,Yes,2,,6.22228,247.862,40.5934,0.045863733294395,-0.523566122965847,0.2180179839459,-2.85173,231.295,7.68758,58.5522,-0.16548,-0.37712,-0.911261,-30.5861,260.025,-52.3865,-0.139066,-0.820984,-0.553756,10.698,233.784,-49.0058,-0.464261,-0.340361,-0.817689,-57.6784,212.677,18.1695,,,,,,,,,,,,
3/3/2014 11:25:39,8L,No,3,,-52.0556,167.66,86.7993,0.37174462193887,0.466511645714057,-0.209572094032006,-37.4533,184.347,67.8897,59.6617,0.128056,-0.104844,-0.98621,-70.053,187.612,7.32688,0.172458,0.619953,-0.765452,-7.69032,233.702,11.498,0.967562,0.0898389,-0.236119,28.706,152.855,50.1932,,,,,,,,,,,,
3/3/2014 11:26:08,7L,No,3,,-37.1475,170.147,83.8402,0.200823468006683,0.140268005274584,-3.05872930214798,-35.6902,228.494,65.5558,70.2683,-0.0196925,0.345262,-0.9383,-15.9861,200.088,-6.6405,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2014 11:26:45,5L,No,3,,-35.4964,278.048,72.0526,0.25503346040593,0.188846440910619,-0.195948096579905,-25.1705,289.572,44.4577,49.7192,0.201558,0.0148286,-0.979364,9.57325,300.327,-8.28993,0.125613,-0.0367121,-0.9914,-49.7462,280.863,-1.78214,,,,,,,,,,,,,,,,,,
